count_i, smass, sfr, m_age, l_age, AV 
1548 5.318 -3.796 0.246 -0.872 3.971
1549 5.783 -3.312 0.160 -0.643 3.055
155 5.357 -3.869 0.255 -0.707 0.288
1550 5.619 -3.440 0.215 -1.030 2.469
1551 5.857 -3.383 0.272 -0.776 2.810
1552 6.516 -3.802 0.435 0.309 3.663
1553 5.429 -3.656 0.225 -0.891 1.161
1554 5.419 -3.885 0.263 -0.552 3.919
1555 5.576 -3.629 0.257 -0.799 1.567
1556 5.567 -3.594 0.241 -0.796 1.230
1557 6.341 -3.936 -0.067 -0.272 3.537
1558 5.540 -3.515 0.233 -0.947 1.781
1559 5.453 -3.722 0.249 -0.837 1.605
156 5.461 -4.103 0.249 -0.138 0.931
1560 6.137 -3.822 0.405 0.171 2.327
1561 5.624 -3.553 0.151 -0.814 2.025
1562 5.561 -3.469 0.198 -1.045 3.845
1563 5.925 -2.774 -0.032 -0.576 1.304
1564 6.452 -3.790 0.470 0.299 2.011
1565 6.426 -4.006 0.455 0.276 3.962
1566 6.037 -3.884 -0.064 -0.416 1.452
1567 5.485 -3.730 0.219 -0.516 0.685
1568 5.500 -3.375 0.202 -1.193 3.978
1569 5.199 -4.263 0.300 -0.129 3.998
157 5.668 -3.537 0.252 -0.805 1.600
1570 5.647 -3.221 0.187 -1.163 3.422
1571 5.638 -3.309 0.190 -1.119 3.036
1572 5.546 -3.270 0.168 -1.290 3.951
1573 5.725 -3.247 0.169 -1.137 2.811
1574 5.666 -3.219 0.138 -1.230 3.882
1575 5.787 -3.277 0.218 -1.026 3.060
1576 6.349 -3.990 0.435 0.286 1.452
1577 6.446 -2.963 0.409 0.064 2.943
1578 5.576 -3.239 0.152 -1.300 3.814
1579 5.280 -4.088 0.278 -0.374 3.966
158 5.311 -3.907 0.271 -0.392 0.303
1580 5.764 -3.344 0.153 -0.982 3.125
1581 5.319 -3.988 0.276 -0.553 3.950
1582 5.683 -3.036 0.068 -1.430 3.774
1583 5.856 -3.138 0.129 -1.137 2.385
1584 5.937 -3.167 0.288 -0.938 2.679
1585 5.611 -3.281 0.163 -1.217 0.803
1586 5.728 -3.084 0.149 -1.230 2.116
1587 6.694 -3.476 0.455 0.096 2.009
1588 6.759 -3.782 0.061 -0.043 3.043
1589 6.922 -3.556 0.461 0.286 2.966
159 5.199 -4.263 0.287 -0.138 3.999
1590 5.837 -3.145 0.129 -1.164 1.438
1591 6.810 -3.716 0.095 -0.008 3.229
1592 6.777 -3.627 0.031 -0.075 3.437
1593 5.786 -3.064 0.065 -1.292 2.463
1594 5.937 -3.005 0.180 -1.188 3.259
1595 5.741 -3.113 0.122 -1.279 2.354
1596 5.790 -3.110 0.173 -1.199 1.783
1597 5.820 -3.055 0.149 -1.209 2.085
1598 6.358 -4.109 0.452 0.361 3.972
1599 6.823 -3.962 0.149 0.066 3.128
16 5.338 -4.120 0.264 -0.192 0.472
160 5.314 -4.091 0.260 -0.240 3.110
1600 5.741 -3.193 0.159 -1.223 2.375
1601 6.028 -2.970 0.131 -1.169 3.520
1602 7.360 -0.933 -0.252 -0.817 2.633
1603 5.670 -3.023 0.080 -1.439 3.821
1604 6.149 -3.083 0.344 -0.845 3.943
1605 6.731 -3.653 0.441 0.187 2.449
1606 5.593 -3.264 0.145 -1.260 1.702
1607 5.638 -3.109 0.140 -1.374 3.897
1608 5.666 -3.137 0.161 -1.296 3.572
1609 6.005 -2.528 -0.085 -1.120 2.860
161 5.867 -3.829 0.353 0.011 0.828
1610 5.602 -3.184 0.099 -1.350 3.102
1611 5.932 -2.567 -0.068 -1.121 1.759
1612 5.655 -3.042 0.092 -1.423 3.950
1613 5.574 -3.170 0.076 -1.399 2.082
1614 5.595 -3.140 0.098 -1.403 3.931
1615 5.411 -3.509 0.208 -1.164 3.971
1616 6.851 -3.923 0.473 0.419 3.953
1617 5.671 -3.196 0.131 -1.232 2.686
1618 5.853 -3.335 0.240 -0.940 2.869
1619 5.591 -3.326 0.172 -1.168 1.742
162 6.075 -3.726 0.031 -0.233 3.371
1620 5.750 -3.232 0.185 -1.109 2.920
1621 6.300 -3.468 0.438 -0.284 3.919
1622 5.401 -3.523 0.221 -1.133 3.974
1623 5.575 -3.359 0.190 -1.149 3.812
1624 5.763 -3.384 0.262 -0.890 2.876
1625 5.339 -3.665 0.241 -1.034 3.970
1626 5.985 -3.353 0.260 -0.410 0.721
1627 5.557 -3.381 0.181 -1.141 2.786
1628 5.906 -3.713 0.240 -0.329 3.602
1629 5.990 -3.891 0.326 -0.017 0.819
163 5.685 -4.010 0.162 -0.168 1.549
1630 5.590 -3.272 0.195 -1.233 3.856
1631 5.439 -3.348 0.147 -1.322 3.939
1632 5.434 -3.634 0.242 -0.941 2.015
1633 5.488 -3.664 0.239 -0.886 1.403
1634 5.593 -3.552 0.214 -0.889 1.359
1635 5.726 -3.399 0.196 -0.911 3.103
1636 5.667 -3.531 0.234 -0.854 3.187
1637 5.833 -3.805 0.180 -0.390 0.215
1638 6.069 -3.550 -0.081 -0.694 2.677
1639 6.099 -3.497 -0.112 -0.676 2.442
164 5.597 -3.782 0.243 -0.504 3.459
1640 5.548 -3.509 0.222 -0.956 1.406
1641 5.647 -3.721 0.236 -0.197 1.737
1642 5.630 -3.963 0.233 -0.143 0.632
1643 5.429 -4.002 0.223 -0.216 0.103
1644 6.035 -3.902 0.150 -0.064 3.286
1645 5.446 -3.769 0.240 -0.747 3.373
1646 5.214 -4.244 0.299 -0.132 3.981
1647 5.329 -3.960 0.278 -0.582 3.961
1648 5.703 -3.583 0.268 -0.614 2.055
1649 5.995 -3.734 0.383 0.015 1.620
165 5.669 -3.845 0.262 -0.344 0.961
1650 5.458 -3.517 0.193 -0.959 1.478
1651 5.405 -3.535 0.208 -1.103 3.983
1652 6.433 -3.972 0.468 0.348 3.110
1653 5.652 -3.413 0.191 -0.961 3.679
1654 5.432 -3.438 0.205 -1.204 3.972
1655 6.396 -3.814 0.440 0.232 3.856
1656 5.560 -3.253 0.163 -0.605 1.666
1657 5.494 -3.397 0.180 -0.402 0.898
1658 5.943 -4.003 0.368 0.134 0.571
1659 5.468 -3.757 0.241 -0.735 1.096
166 5.548 -3.965 0.221 -0.196 1.213
1660 6.105 -3.902 0.138 -0.069 1.481
1661 5.552 -3.631 0.249 -0.848 1.414
1662 5.876 -3.492 0.347 -0.467 1.121
1663 5.589 -3.544 0.209 -0.868 1.892
1664 6.179 -3.298 0.135 -0.158 2.185
1665 5.574 -3.513 0.221 -0.898 2.259
1666 5.442 -3.552 0.209 -1.059 1.923
1667 6.674 -4.057 0.459 0.397 3.928
1668 5.581 -3.548 0.238 -0.926 1.410
1669 5.967 -3.621 0.358 -0.384 1.543
167 5.396 -4.032 0.244 -0.185 0.632
1670 5.597 -3.454 0.201 -1.012 3.294
1671 5.915 -2.644 -0.093 -1.066 2.362
1672 6.424 -3.514 0.423 0.129 1.480
1673 5.549 -3.361 0.147 -1.183 2.101
1674 6.093 -3.356 -0.010 -0.727 2.062
1675 5.589 -3.297 0.142 -1.219 1.525
1676 8.840 -1.347 0.305 0.183 1.320
1677 5.990 -2.480 -0.059 -1.158 3.064
1678 5.533 -3.268 0.134 -1.311 2.419
1679 5.607 -3.313 0.126 -1.222 2.031
168 5.265 -4.173 0.275 -0.176 1.111
1680 5.635 -3.175 0.130 -1.234 2.586
1681 5.681 -3.162 0.152 -1.276 3.933
1682 5.528 -3.327 0.154 -1.232 2.189
1683 6.045 -3.610 -0.015 -0.581 1.985
1684 5.594 -3.246 0.178 -1.230 2.531
1685 5.939 -3.025 0.131 -1.214 3.664
1686 5.717 -3.149 0.127 -1.202 1.575
1687 6.118 -3.185 0.345 -0.749 1.947
1688 6.974 -3.697 0.467 0.410 3.559
1689 5.753 -3.050 0.133 -1.231 1.862
169 5.482 -3.792 0.241 -0.664 1.455
1690 5.745 -3.171 0.165 -1.223 1.666
1691 5.836 -3.076 0.169 -1.201 2.407
1692 5.677 -3.082 0.094 -1.360 2.771
1693 5.697 -3.107 0.117 -1.327 1.626
1694 5.705 -3.134 0.147 -1.265 1.042
1695 6.812 -3.311 0.452 -0.047 3.834
1696 5.740 -3.046 0.122 -1.328 1.684
1697 5.708 -3.050 0.096 -1.354 1.375
1698 5.674 -3.080 0.116 -1.351 1.277
1699 5.790 -2.981 0.166 -1.351 2.504
17 5.229 -4.207 0.292 -0.155 0.575
170 5.391 -3.783 0.234 -0.643 1.400
1700 5.814 -2.850 0.008 -1.453 3.098
1701 6.725 -3.336 -0.362 -0.615 3.382
1702 5.756 -3.043 0.176 -1.317 2.264
1703 5.681 -3.098 0.105 -1.339 1.998
1704 5.689 -3.087 0.113 -1.344 2.159
1705 5.473 -3.763 0.290 -0.690 3.972
1706 5.701 -3.145 0.146 -1.271 1.550
1707 5.199 -4.266 0.296 -0.130 4.000
1708 6.964 -3.717 0.466 0.392 3.562
1709 5.820 -3.172 0.072 -1.168 1.872
171 5.670 -3.056 0.110 -0.857 3.789
1710 6.702 -3.796 0.444 0.336 1.810
1711 5.556 -3.179 0.082 -1.418 3.964
1712 5.639 -3.149 0.130 -1.308 2.792
1713 5.619 -3.098 0.112 -1.413 3.975
1714 5.501 -3.302 0.160 -1.308 3.978
1715 6.864 -3.370 0.473 0.222 3.455
1716 5.972 -3.135 0.075 -1.027 3.288
1717 5.564 -3.301 0.176 -1.250 1.783
1718 5.566 -3.362 0.189 -1.147 0.870
1719 5.993 -2.519 -0.063 -1.127 2.915
172 5.764 -3.925 0.048 -0.350 0.888
1720 6.108 -2.409 -0.174 -1.129 3.822
1721 5.653 -3.213 0.166 -1.211 2.254
1722 6.794 -3.650 0.439 0.350 2.848
1723 5.890 -3.250 0.232 -0.942 2.468
1724 6.615 -3.758 0.448 0.323 3.342
1725 5.590 -3.176 0.121 -1.348 3.920
1726 5.463 -3.343 0.165 -1.295 3.965
1727 6.696 -3.624 0.448 0.305 2.912
1728 5.379 -3.693 0.276 -0.948 3.979
1729 5.221 -4.242 0.300 -0.131 3.985
173 5.740 -3.980 0.156 -0.171 3.921
1730 5.530 -3.384 0.201 -1.188 3.925
1731 5.570 -3.315 0.188 -1.207 2.733
1732 6.623 -3.835 0.088 -0.012 3.524
1733 5.332 -3.841 0.266 -0.769 3.973
1734 5.527 -3.371 0.180 -1.186 3.919
1735 5.561 -3.668 0.155 -0.765 1.038
1736 5.444 -3.614 0.202 -0.976 1.667
1737 5.602 -3.483 0.209 -0.991 3.782
1738 5.801 -3.735 0.161 -0.298 1.589
1739 6.122 -3.807 0.139 -0.076 2.202
174 5.384 -3.619 0.222 -1.036 3.972
1740 6.044 -3.028 0.193 -0.663 2.693
1741 6.391 -3.664 0.064 -0.080 2.681
1742 5.628 -3.441 0.217 -0.979 2.005
1743 5.651 -3.222 0.177 -0.935 1.744
1744 5.675 -3.596 0.201 -0.724 1.653
1745 5.529 -3.852 0.273 -0.409 2.710
1746 5.437 -3.821 0.255 -0.662 2.736
1747 5.553 -3.569 0.239 -0.659 1.614
1748 5.352 -3.872 0.246 -0.312 0.170
1749 5.530 -3.970 0.300 -0.151 0.849
175 5.821 -2.936 0.128 -0.837 3.476
1750 5.371 -3.831 0.246 -0.712 1.189
1751 6.134 -3.500 0.347 0.015 1.725
1752 5.634 -3.304 0.190 -0.649 3.394
1753 6.193 -3.068 0.378 -0.258 3.598
1754 5.612 -3.367 0.169 -1.118 3.285
1755 6.334 -3.926 0.430 0.286 2.154
1756 5.707 -3.171 0.150 -0.733 3.220
1757 5.655 -3.335 0.213 -0.857 1.497
1758 5.574 -3.487 0.122 -0.447 1.332
1759 5.198 -4.263 0.294 -0.128 4.000
176 5.656 -3.167 0.147 -0.774 3.387
1760 5.668 -3.063 0.105 -0.593 1.542
1761 5.523 -3.766 0.237 -0.702 1.027
1762 5.682 -3.982 0.197 -0.141 0.603
1763 5.860 -3.759 0.390 -0.201 2.144
1764 6.098 -3.379 0.001 -0.459 2.704
1765 5.482 -3.571 0.217 -0.994 0.902
1766 5.609 -3.487 0.203 -0.936 1.722
1767 6.233 -3.751 0.072 -0.084 1.379
1768 5.577 -3.506 0.266 -0.960 3.956
1769 6.494 -3.937 0.429 0.310 3.627
177 5.431 -3.616 0.221 -0.895 2.129
1770 5.461 -3.462 0.185 -1.120 2.057
1771 5.449 -3.597 0.207 -0.919 0.334
1772 5.489 -3.488 0.222 -0.781 0.945
1773 5.605 -3.253 0.187 -1.219 3.320
1774 5.204 -4.257 0.293 -0.135 3.998
1775 5.686 -3.200 0.158 -1.262 3.943
1776 5.867 -3.358 0.205 -0.879 2.144
1777 5.607 -3.385 0.222 -1.068 1.260
1778 6.792 -3.967 0.472 0.407 3.835
1779 5.793 -3.182 0.212 -1.082 1.808
178 5.586 -3.624 0.277 -0.488 2.313
1780 5.576 -3.282 0.142 -1.259 1.726
1781 5.584 -3.121 0.144 -1.399 3.950
1782 5.692 -3.145 0.177 -1.282 2.472
1783 5.599 -3.313 0.179 -1.194 1.509
1784 5.668 -3.251 0.181 -1.170 1.997
1785 5.891 -3.269 0.018 -1.030 2.116
1786 5.694 -3.059 0.091 -1.380 3.857
1787 5.524 -3.232 0.175 -1.360 3.976
1788 5.659 -2.996 0.097 -1.463 3.963
1789 5.775 -2.955 0.128 -1.402 3.553
179 5.262 -4.130 0.281 -0.206 0.258
1790 5.885 -2.668 -0.096 -1.352 2.744
1791 5.629 -4.091 0.370 0.074 3.986
1792 6.344 -3.039 0.378 -0.688 3.560
1793 5.652 -3.147 0.124 -1.349 1.601
1794 5.737 -3.043 0.105 -1.369 3.347
1795 6.534 -3.089 0.096 -0.512 2.272
1796 6.806 -3.919 -0.232 -0.408 3.581
1797 7.088 -3.843 0.472 0.418 3.541
1798 5.742 -3.047 0.130 -1.360 1.845
1799 5.738 -2.892 0.087 -1.530 3.932
18 5.230 -4.214 0.270 -0.163 0.034
180 5.508 -3.695 0.273 -0.527 0.840
1800 5.705 -2.989 0.069 -1.446 2.244
1801 5.741 -2.970 0.080 -1.440 2.042
1802 5.725 -2.983 0.093 -1.433 1.517
1803 6.308 -2.997 -0.144 -0.965 2.102
1804 5.886 -2.877 0.074 -1.388 2.933
1805 5.696 -3.049 0.093 -1.369 1.291
1806 5.870 -3.101 0.120 -1.163 1.146
1807 5.675 -3.105 0.108 -1.372 1.537
1808 5.808 -3.093 0.145 -1.225 1.622
1809 5.795 -2.971 0.057 -1.392 2.156
181 5.405 -3.682 0.262 -0.903 3.935
1810 5.780 -2.995 0.143 -1.361 2.294
1811 5.740 -3.009 0.142 -1.379 2.334
1812 5.651 -3.070 0.078 -1.388 2.028
1813 5.618 -3.138 0.102 -1.370 1.733
1814 5.602 -3.061 0.073 -1.476 3.953
1815 5.898 -2.986 0.110 -1.258 2.780
1816 5.872 -2.949 0.075 -1.329 2.717
1817 5.835 -2.960 0.086 -1.316 3.553
1818 5.586 -3.147 0.096 -1.395 2.272
1819 5.702 -3.012 0.068 -1.361 2.988
182 5.276 -4.116 0.289 -0.228 3.923
1820 5.608 -3.177 0.148 -1.325 2.164
1821 5.876 -3.041 0.176 -1.042 2.917
1822 5.429 -3.419 0.181 -1.251 3.978
1823 5.429 -3.546 0.213 -1.106 3.975
1824 5.713 -3.108 0.137 -1.330 3.408
1825 5.599 -3.062 0.091 -1.466 3.930
1826 5.868 -3.035 0.131 -1.041 2.995
1827 5.763 -3.188 0.175 -1.111 2.654
1828 5.723 -3.091 0.103 -1.311 3.696
1829 5.618 -3.301 0.208 -1.168 2.022
183 5.252 -4.138 0.287 -0.175 1.960
1830 5.717 -3.216 0.161 -1.126 2.968
1831 5.692 -3.306 0.186 -1.124 2.655
1832 5.672 -3.277 0.226 -1.127 3.912
1833 5.617 -3.244 0.194 -1.215 3.851
1834 5.866 -3.189 0.131 -1.053 2.689
1835 5.554 -3.302 0.152 -1.220 1.662
1836 5.525 -3.401 0.181 -1.181 1.081
1837 9.743 1.454 -0.774 -0.933 3.116
1838 6.130 -3.556 -0.106 -0.610 2.720
1839 5.199 -4.263 0.287 -0.139 3.997
184 6.019 -3.813 0.336 0.047 3.919
1840 5.454 -3.509 0.211 -1.087 3.954
1841 5.449 -3.760 0.238 -0.625 2.313
1842 5.469 -3.741 0.238 -0.621 2.700
1843 5.243 -4.145 0.291 -0.351 3.992
1844 5.463 -3.535 0.203 -1.046 2.405
1845 5.530 -3.455 0.170 -1.118 3.141
1846 5.601 -3.506 0.251 -0.903 1.873
1847 5.411 -3.696 0.229 -0.850 0.792
1848 5.368 -3.772 0.223 -0.755 2.458
1849 5.288 -4.088 0.266 -0.217 0.496
185 5.960 -4.094 0.417 0.200 3.901
1850 5.495 -3.799 0.190 -0.625 1.411
1851 5.410 -3.763 0.222 -0.401 0.717
1852 5.404 -3.923 0.258 -0.250 1.520
1853 5.468 -3.687 0.241 -0.818 1.144
1854 5.909 -3.911 0.339 0.067 2.201
1855 5.336 -3.851 0.264 -0.779 3.974
1856 5.523 -3.436 0.201 -0.789 0.859
1857 5.471 -3.523 0.209 -1.041 2.104
1858 5.327 -4.057 0.252 -0.210 1.480
1859 6.257 -3.570 0.406 0.081 1.724
186 5.236 -4.214 0.270 -0.170 0.629
1860 5.547 -3.558 0.222 -0.947 0.795
1861 5.243 -4.173 0.296 -0.280 3.993
1862 5.757 -2.967 0.044 -0.874 2.314
1863 6.551 -3.668 0.454 0.295 3.437
1864 5.531 -3.437 0.211 -1.087 2.196
1865 5.543 -3.541 0.212 -0.942 2.184
1866 5.601 -3.498 0.241 -0.875 1.490
1867 6.459 -3.534 0.423 -0.054 3.433
1868 5.642 -3.376 0.206 -1.054 2.743
1869 5.490 -3.510 0.201 -1.045 1.935
187 5.199 -4.264 0.293 -0.131 3.998
1870 5.701 -3.238 0.147 -1.076 3.179
1871 5.535 -3.372 0.221 -1.164 3.924
1872 5.573 -3.296 0.165 -1.222 3.908
1873 6.526 -3.882 0.458 0.356 3.860
1874 5.417 -3.455 0.209 -1.201 3.984
1875 5.651 -3.232 0.175 -1.210 3.919
1876 5.694 -3.234 0.133 -1.165 2.864
1877 5.780 -3.335 0.247 -0.938 1.993
1878 5.740 -3.182 0.106 -1.178 2.984
1879 6.226 -3.334 -0.124 -0.806 3.857
188 5.200 -4.261 0.303 -0.117 3.999
1880 5.729 -3.171 0.098 -1.155 3.546
1881 5.734 -3.180 0.138 -1.196 2.742
1882 5.753 -3.144 0.138 -1.256 3.119
1883 5.578 -3.218 0.152 -1.299 2.537
1884 5.744 -3.049 0.142 -1.328 3.788
1885 5.677 -3.073 0.118 -1.371 3.158
1886 5.644 -3.293 0.186 -1.157 1.220
1887 6.438 -3.648 0.348 -0.131 1.664
1888 6.222 -3.378 -0.100 -0.722 1.845
1889 5.702 -3.193 0.166 -1.220 1.381
189 5.269 -4.134 0.279 -0.164 0.641
1890 5.761 -3.056 0.100 -1.330 2.302
1891 5.649 -3.039 0.078 -1.425 2.216
1892 5.777 -2.971 0.108 -1.378 3.258
1893 5.650 -2.990 0.026 -1.523 3.958
1894 6.234 -3.121 -0.207 -0.985 2.571
1895 6.861 -3.757 0.462 0.372 1.844
1896 5.886 -3.128 0.004 -1.170 1.902
1897 5.762 -3.086 0.115 -1.266 1.810
1898 6.217 -3.128 0.360 -0.680 1.579
1899 5.799 -3.018 0.118 -1.310 1.591
19 5.383 -4.043 0.252 -0.187 1.763
190 5.232 -4.198 0.291 -0.166 1.203
1900 5.841 -2.961 0.073 -1.361 2.531
1901 5.633 -3.083 0.107 -1.410 1.787
1902 5.619 -3.130 0.093 -1.381 1.124
1903 5.669 -3.019 0.068 -1.434 1.753
1904 5.773 -2.899 0.042 -1.470 2.245
1905 6.032 -2.934 0.264 -1.114 2.094
1906 5.987 -2.985 0.160 -1.171 1.812
1907 5.759 -2.951 0.060 -1.390 1.211
1908 5.793 -3.035 0.146 -1.290 0.946
1909 5.703 -3.094 0.080 -1.344 0.805
191 5.215 -4.235 0.279 -0.149 0.301
1910 5.785 -3.015 0.088 -1.367 1.771
1911 6.423 -2.285 0.189 -0.918 2.704
1912 5.691 -2.969 0.065 -1.469 3.940
1913 5.880 -2.959 0.123 -1.299 1.637
1914 5.750 -2.943 0.024 -1.505 2.887
1915 6.029 -2.983 0.135 -1.166 2.624
1916 6.745 -3.215 0.034 -0.332 2.726
1917 5.326 -4.011 0.270 -0.481 3.970
1918 5.811 -2.934 0.108 -1.378 2.140
1919 5.731 -3.005 0.064 -1.423 2.014
192 5.457 -3.668 0.246 -0.902 3.935
1920 5.900 -2.965 0.109 -1.274 2.638
1921 5.651 -3.127 0.127 -1.332 1.046
1922 5.626 -3.108 0.131 -1.390 1.390
1923 6.737 -4.031 0.480 0.434 3.984
1924 6.870 -3.760 0.362 0.243 3.349
1925 5.717 -3.065 0.128 -1.344 2.423
1926 5.700 -3.098 0.052 -1.345 2.257
1927 8.677 -1.348 -0.359 -0.492 3.073
1928 6.735 -3.671 0.456 0.269 2.120
1929 5.501 -3.267 0.152 -1.344 3.966
193 5.440 -3.965 0.271 -0.414 3.920
1930 5.389 -3.584 0.222 -1.080 3.973
1931 5.661 -3.223 0.157 -1.255 1.654
1932 5.557 -3.355 0.184 -1.181 1.065
1933 5.760 -3.189 0.238 -1.101 3.089
1934 5.686 -3.174 0.158 -1.218 3.561
1935 5.468 -3.425 0.202 -1.205 3.977
1936 5.799 -3.370 0.294 -0.893 2.269
1937 5.738 -3.101 0.170 -1.228 3.480
1938 5.505 -3.267 0.148 -1.348 3.975
1939 6.554 -3.377 0.438 -0.156 3.938
194 5.341 -3.965 0.249 -0.277 3.739
1940 5.766 -3.130 0.184 -1.225 3.816
1941 5.555 -3.269 0.129 -1.254 1.809
1942 5.569 -3.258 0.157 -1.251 2.775
1943 5.663 -3.291 0.194 -1.033 2.248
1944 6.157 -3.198 0.063 -0.414 3.637
1945 5.521 -3.573 0.245 -0.881 2.160
1946 5.529 -3.546 0.200 -0.878 2.611
1947 5.541 -3.474 0.194 -0.866 1.084
1948 5.634 -3.614 0.211 -0.606 0.990
1949 6.115 -4.013 0.435 0.257 0.991
195 5.295 -4.122 0.269 -0.203 3.103
1950 5.488 -3.634 0.253 -0.901 3.952
1951 6.353 -3.911 0.101 -0.027 3.807
1952 5.738 -3.517 0.190 -0.822 3.610
1953 5.967 -4.001 0.160 -0.070 1.778
1954 6.278 -3.995 0.435 0.285 3.517
1955 5.752 -3.095 0.108 -0.778 3.799
1956 5.643 -3.532 0.212 -0.385 2.235
1957 5.282 -4.111 0.288 -0.198 0.548
1958 5.359 -4.076 0.261 -0.193 0.778
1959 5.922 -2.760 0.052 -0.930 3.660
196 5.914 -3.635 0.218 -0.268 1.274
1960 5.505 -3.688 0.242 -0.738 0.442
1961 5.278 -4.077 0.256 -0.263 0.546
1962 6.016 -3.197 0.284 -0.175 1.568
1963 5.580 -3.325 0.183 -1.195 3.922
1964 5.225 -4.187 0.298 -0.246 3.993
1965 6.383 -3.591 0.426 -0.082 3.902
1966 6.580 -3.241 0.407 0.118 3.493
1968 5.593 -3.437 0.213 -1.017 1.689
1969 5.866 -2.718 0.030 -1.020 2.238
197 5.235 -4.217 0.293 -0.145 3.977
1970 5.846 -2.944 0.156 -1.063 3.838
1971 5.730 -3.321 0.166 -1.053 2.937
1972 5.525 -3.352 0.188 -1.226 3.963
1973 5.358 -3.683 0.239 -0.982 3.978
1974 5.479 -3.411 0.154 -1.155 1.791
1975 5.901 -2.634 -0.021 -1.098 3.834
1976 5.716 -3.311 0.158 -1.029 2.510
1977 5.695 -3.210 0.126 -1.233 3.213
1978 5.654 -3.210 0.178 -1.257 3.580
1979 5.848 -3.323 0.183 -0.907 2.033
198 5.339 -3.980 0.269 -0.221 1.586
1980 5.984 -3.334 -0.103 -0.914 1.880
1981 5.803 -3.055 0.131 -1.266 3.725
1982 5.634 -3.171 0.151 -1.321 3.768
1983 5.563 -3.306 0.162 -1.226 1.788
1984 5.638 -3.196 0.093 -1.200 1.496
1985 5.612 -3.088 0.072 -1.431 3.869
1986 5.431 -3.551 0.233 -1.092 3.967
1987 5.633 -3.086 0.077 -1.407 3.484
1988 5.664 -3.169 0.182 -1.277 1.858
1989 5.705 -3.117 0.110 -1.301 1.574
199 5.255 -4.108 0.285 -0.171 2.405
1990 5.611 -3.088 0.088 -1.403 1.901
1991 6.881 -3.692 0.274 0.140 3.220
1992 5.689 -3.111 0.115 -1.347 2.124
1993 5.673 -3.134 0.138 -1.322 1.658
1994 6.272 -2.988 0.352 -0.788 3.060
1995 5.819 -2.846 0.034 -1.470 3.753
1996 5.553 -3.108 0.113 -1.458 3.980
1997 5.872 -2.879 0.136 -1.382 2.708
1998 5.762 -2.976 0.130 -1.388 1.888
1999 6.282 -2.087 -0.348 -1.288 3.347
2 5.338 -3.916 0.266 -0.277 3.112
20 5.199 -4.264 0.295 -0.128 3.998
200 5.469 -3.944 0.309 -0.139 2.519
2000 5.706 -2.963 0.040 -1.482 2.883
2001 5.696 -3.007 0.089 -1.437 1.990
2002 5.788 -2.962 0.093 -1.414 2.750
2003 6.012 -2.996 0.038 -1.171 1.595
2004 6.507 -3.088 -0.218 -0.841 2.589
2005 5.773 -2.954 0.085 -1.411 2.303
2006 5.799 -2.877 0.002 -1.490 1.995
2007 7.140 -3.765 -0.003 -0.045 3.848
2008 6.073 -2.925 -0.018 -1.258 1.833
2009 5.765 -2.921 0.023 -1.443 1.342
201 5.304 -3.981 0.271 -0.265 0.129
2010 5.810 -2.920 0.094 -1.399 1.494
2011 5.932 -2.809 0.167 -1.362 2.412
2012 5.742 -2.943 0.039 -1.486 1.839
2013 5.843 -2.814 0.073 -1.491 3.240
2014 7.244 -3.760 0.482 0.441 3.557
2015 5.852 -2.879 0.057 -1.442 2.540
2016 5.814 -2.806 0.013 -1.524 3.747
2017 6.274 -2.748 -0.151 -1.183 3.087
2018 5.790 -2.907 0.120 -1.421 1.573
2019 7.021 -3.872 0.042 -0.004 2.919
202 5.327 -4.001 0.267 -0.264 1.516
2020 5.890 -2.930 0.119 -1.302 1.433
2021 5.815 -2.889 0.040 -1.427 2.012
2022 6.361 -2.128 -0.196 -1.187 3.450
2023 7.020 -4.051 0.470 0.447 3.985
2024 5.724 -2.993 0.078 -1.424 1.969
2025 5.765 -2.998 0.114 -1.376 1.831
2026 5.883 -2.934 0.194 -1.297 3.014
2027 5.722 -2.978 0.042 -1.439 2.910
2028 5.863 -3.077 -0.043 -1.266 2.420
2029 5.845 -3.076 0.133 -1.235 2.144
203 5.208 -4.250 0.288 -0.137 3.988
2030 5.797 -3.082 0.161 -1.268 2.244
2031 5.790 -3.021 0.090 -1.316 3.482
2032 6.687 -3.786 0.044 -0.076 3.232
2033 6.405 -3.212 0.160 -0.563 3.515
2034 5.972 -3.223 0.024 -0.994 2.372
2035 5.612 -3.255 0.205 -1.177 1.880
2036 5.637 -3.307 0.199 -1.148 1.462
2037 5.526 -3.371 0.197 -1.199 1.580
2038 5.496 -3.562 0.219 -0.932 1.237
2039 5.624 -3.317 0.219 -0.987 2.175
204 5.244 -4.177 0.294 -0.158 1.317
2040 5.604 -3.184 0.136 -1.349 3.942
2041 7.377 -0.936 -0.511 -1.066 2.873
2042 5.617 -3.207 0.147 -1.270 2.818
2043 5.942 -3.196 0.196 -0.952 3.121
2044 5.498 -3.192 0.096 -1.423 3.952
2045 5.566 -3.346 0.181 -1.175 2.334
2046 5.576 -3.363 0.173 -1.116 2.496
2047 6.655 -3.822 0.460 0.317 3.294
2048 5.744 -3.233 0.124 -0.938 2.176
2049 6.288 -3.896 0.102 -0.039 2.790
205 5.220 -4.221 0.292 -0.155 0.076
2050 5.500 -3.547 0.194 -1.013 1.531
2051 6.081 -4.075 0.436 0.251 1.967
2052 5.342 -3.869 0.253 -0.651 0.536
2053 6.129 -3.978 0.115 -0.089 1.384
