#bestObjID ra dec z petroR90_i
1237671129663471671 176.55872 2.1335328 0.076484144 7.401986
1237655495442235500 202.4381 -1.8110448 0.12969556 4.078027
1237651822707343610 211.36245 4.6739994 0.15822297 4.098421
1237654881272528977 211.79322 5.1412086 0.088075176 8.323745
1237654881272529052 211.88153 5.1657696 0.1337751 4.34616
1237655499200856300 202.63348 -1.9825865 0.087928474 5.4676337
1237655495442366729 202.70307 -1.8261972 0.14842115 4.611809
1237671142555123885 175.83571 1.2426347 0.1778918 2.7228696
1237668675623452742 187.87608 4.8913241 0.09906507 7.2394543
1237651823244607624 212.18465 5.035264 0.13889892 5.187546
1237655495978254414 200.39549 -1.5502109 0.13710716 3.3401737
1237655495979106556 202.39941 -1.5094533 0.08195462 5.787962
1237655499736940716 200.78524 -1.7007056 0.08821505 5.730609
1237648721224466683 165.70604 -0.16282715 0.10217543 4.8033633
1237655499737727088 202.54787 -1.6631296 0.01328047 40.367428
1237674649385500816 165.51992 -0.63464014 0.06829567 6.8354363
1237648722837241922 170.56178 1.2044032 0.075254165 14.622071
1237654605863452975 162.00167 4.9289795 0.0727293 4.7298455
1237654605863452834 162.04963 4.9985751 0.034292486 21.725414
1237655126082781324 183.95569 5.4826254 0.09195803 5.2139525
1237654605873217682 184.40522 5.3443971 0.075633444 5.816251
1237674650998276251 170.47759 0.56249277 0.07092193 7.768509
1237654605873283233 184.54055 5.331488 0.11583104 6.505317
1237648722837242069 170.66059 1.059843 0.07564896 6.8394814
1237654029255639180 173.43617 1.8906171 0.075671524 5.560217
1237654881260798210 184.91324 5.628559 0.101342715 8.785347
1237654028718964991 173.82831 1.5022695 0.13493182 6.1037736
1237654605873479885 184.93746 5.2337303 0.11734548 3.8824215
1237648722300305694 170.55015 0.79777573 0.10423412 4.9449844
1237666407916372062 24.701875 -0.048809666 0.07375269 4.4611425
1237674650998341843 170.67159 0.44367253 0.100393884 4.2383356
1237648722300371140 170.63719 0.68275926 0.10258195 6.435595
1237655126082781305 183.94175 5.543466 0.13808896 4.7477913
1237648722837307648 170.80531 1.0877599 0.07407503 6.6018333
1237654605863649499 162.50327 4.9627948 0.07199851 12.564735
1237666407379042449 23.704896 -0.61220622 0.08382383 4.6507463
1237657190374178943 13.316934 -0.42191551 0.13904445 4.4865203
1237654028719161558 174.37935 1.490107 0.046112645 7.2052846
1237654602105880659 162.79254 5.0935623 0.22412586 6.031371
1237654606400782497 163.05337 5.2886343 0.15075967 5.2305923
1237651752394686584 168.58306 1.310749 0.12670553 9.441421
1237654029255508183 173.15415 1.8209141 0.046585128 4.569509
1237654029253410983 168.36864 1.7781482 0.08210495 6.736266
1237654028718571701 172.99441 1.5836639 0.21742192 6.2653475
1237671765325185215 190.58348 3.9723972 0.08559596 8.971613
1237671765325185344 190.61242 4.0871609 0.10178963 4.136942
1237671765325250644 190.51518 4.1343649 0.1350062 6.734995
1237674651535343669 170.87509 1.0363949 0.07645808 9.308319
1237674651535409337 171.06097 0.97702041 0.10072041 5.268138
1237654029255835797 173.84489 1.9847557 0.13798186 3.1127315
1237651752933785803 173.66437 1.7043864 0.067293465 7.8962965
1237651752931033238 167.30955 1.6931012 0.14496765 4.1348386
1237671764788576374 190.95727 4.6069275 0.16272694 4.382747
1237671267109306571 190.7015 4.6847405 0.09448493 5.8948603
1237654601031090434 160.52754 4.3232861 0.12732212 6.806991
1237654605325992140 160.73581 4.5528287 0.15541774 3.0754488
1237678617431703837 31.738219 0.98607331 0.17499474 6.63024
1237654601030828176 159.83282 4.1622141 0.12583776 4.891687
1237648722300764333 171.51839 0.74836356 0.18037689 2.9274418
1237648720691200151 173.89841 -0.58492155 0.1322715 3.201759
1237654879115739251 190.43598 4.1296243 0.113992885 5.852314
1237655125545320673 182.72366 5.0540043 0.13549887 7.4236393
1237654604799541388 184.55043 4.5357467 0.07766832 4.133438
1237680099167174803 31.991063 1.2049216 0.17417601 5.8986177
1237654601034235941 167.68703 4.5108355 0.028865661 23.08847
1237654671351349390 161.73875 0.89287054 0.15096058 4.615372
1237663204923408522 21.071826 0.74108486 0.09658562 7.74865
1237663784743534690 21.11712 0.55568091 0.17449372 4.4464746
1237648720152232208 169.14754 -0.91118395 0.075734 3.9974015
1237654600497168516 167.30515 3.9877047 0.2146674 4.2963133
1237648722296897660 162.63653 0.75334764 0.09635808 10.645566
1237674648848039965 164.19679 -1.2032855 0.09671573 5.1084647
1237648720150004045 164.08988 -0.8889765 0.07545097 8.414312
1237648721224007850 164.70787 -0.1717162 0.11419044 5.421214
1237648721223745739 164.10775 -0.080747309 0.1147261 7.3778567
1237648720149807346 163.58165 -0.84795132 0.07433612 3.6514187
1237653665799995492 159.70889 2.9319753 0.076188885 5.5479465
1237651754538500168 160.07032 2.8196963 0.0761155 7.763552
1237648720156229796 178.30114 -1.0289189 0.12659767 4.5744133
1237674649391267941 178.6796 -0.6723078 0.15430175 6.148131
1237674649923944584 169.16794 -0.2110315 0.072861284 6.8634033
1237674649923878942 168.99792 -0.34969339 0.025870591 12.392941
1237655123933986844 180.98704 3.7621195 0.113465615 6.328892
1237654604254937251 166.86975 3.8023423 0.06023203 14.737321
1237654600492646712 156.92451 3.6795465 0.1903356 6.2596045
1237654605324157076 156.51222 4.246646 0.074326225 14.914027
1237655124470726728 180.73316 4.1707526 0.13243057 3.160025
1237671126980952174 180.42117 4.7698527 0.02093703 33.673286
1237654604254740612 166.35521 3.8480096 0.07675276 5.150946
1237650370487713930 193.21414 -2.5008001 0.046905782 5.340293
1237654606398030003 156.7398 5.1366659 0.18441997 4.9077764
1237654602103455866 157.25389 4.8641941 0.0547323 3.9866087
1237654605319045249 144.76698 3.7020062 0.1269271 3.4575052
1237654605319045297 144.80064 3.7711898 0.105754316 14.112733
1237674651533967469 167.73675 1.0126584 0.09716475 8.948068
1237669771914707079 31.875378 0.94813861 0.13125761 6.402363
1237663784748253329 32.036516 0.51636213 0.08399087 3.7767613
1237648720690282722 171.87052 -0.45307674 0.07275676 4.737634
1237674649388253403 171.86413 -0.68294023 0.1477952 5.867767
1237654880728449143 195.24307 5.3148387 0.11218561 9.980716
1237654600487731406 145.69168 3.1558572 0.104200654 8.93034
1237648720153411810 171.78582 -0.97721272 0.07748466 3.3922033
1237671956983644351 206.32205 -1.806617 0.15041363 6.306592
1237654604782633163 145.87775 3.2639241 0.11465544 8.103427
1237648721765597309 175.41339 0.21395328 0.10641459 6.255287
1237648722839339165 175.48172 1.0879946 0.13641262 6.4045587
1237655126087893164 195.732 5.5406508 0.070593596 10.347282
1237671142017859722 175.7023 0.20431817 0.10764589 2.6450722
1237674650463961215 176.27909 0.090839809 0.09409565 5.4476633
1237651754005299286 168.46254 2.4854003 0.073395126 6.307502
1237668675623321675 187.57759 4.9435298 0.069269724 3.93009
1237648721767760012 180.37592 0.408131 0.062069885 7.784698
1237648722841501905 180.40768 1.1979732 0.08189387 11.913551
1237654601030369370 158.76215 4.102622 0.0677749 5.217375
1237654604788334785 158.85909 4.0358597 0.1335337 5.3945436
1237654601029910626 157.719 4.1056565 0.06569681 9.799201
1237650761857892454 189.62447 -2.4719157 0.08337043 6.6377134
1237654604787745026 157.54923 3.9029822 0.050962027 6.849522
1237671264961691841 192.52236 4.2665757 0.123349264 3.6739824
1237671264425082972 192.80374 4.8590238 0.0250358 21.157797
1237654881267417228 200.14546 5.4603241 0.11516089 4.8927283
1237671762641485989 192.70985 5.4963137 0.11337276 5.227216
1237654880190988370 193.969 4.8860979 0.10970666 4.419639
1237654879655362735 196.8358 4.3679079 0.15059851 3.7984142
1237654880192233602 196.86619 4.7628933 0.04686228 18.590693
1237654879655297154 196.59617 4.3437854 0.099017814 7.467481
1237648720157999334 182.3551 -0.96422944 0.13011953 7.1464043
1237648721225777283 168.70448 -0.15235345 0.108544275 4.5252357
1237655125014347909 196.1865 4.6184939 0.19416206 5.422354
1237648720152035454 168.63298 -0.84709203 0.06885027 6.426653
1237650761857564904 188.83733 -2.4902938 0.081026606 6.1134644
1237674648849875106 168.3418 -1.1365817 0.1226594 5.5441923
1237648720151970004 168.55709 -1.0333429 0.23149034 5.480441
1237654880191840426 195.96863 4.7181706 0.08753105 8.397112
1237654880191840364 195.83671 4.7836317 0.09603286 8.493471
1237650762394108057 188.14974 -1.9500489 0.09227363 8.988052
1237651737906643044 184.99477 3.6960678 0.22878869 3.019416
1237674648850465029 169.8121 -1.0845023 0.105469175 3.8407862
1237654604799803496 185.12718 4.4971236 0.079095915 8.356619
1237655123935690896 184.89718 3.879598 0.077195145 14.795814
1237654604799738037 184.97115 4.4627236 0.10191013 10.489788
1237655125009498259 185.05358 4.6714074 0.12459389 3.975518
1237655125546303721 184.9752 5.0870276 0.0737689 6.6212144
1237655123935559825 184.55294 3.9396932 0.078827314 4.620495
1237655125546172571 184.59357 5.1463877 0.10792838 6.230852
1237654601569271932 163.43318 4.6789007 0.215555 4.422725
1237674650464157831 176.75512 0.183876 0.111411214 10.414651
1237671140407967840 177.58678 1.0731262 0.07828711 4.3857565
1237654030330691847 176.43746 2.6908184 0.1283315 5.648779
1237654604784599100 150.39922 3.6132774 0.042664815 14.549115
1237654879128584347 219.90769 3.1466689 0.029492095 27.045858
1237654605321273527 149.92689 4.0150854 0.12129456 7.5255275
1237654604253233397 162.95471 3.7794244 0.0684115 19.410366
1237654605327040578 163.00655 4.4895579 0.10745763 3.833473
1237654605327040540 163.05654 4.4865476 0.11790259 5.855647
1237651821636812973 218.6945 3.3415837 0.027609807 17.163635
1237653665795342358 149.12341 2.7490563 0.12389597 7.076353
1237655499742642362 213.775 -1.5568645 0.03747117 12.915223
1237674602680090658 214.0511 -1.4695167 0.1226094 6.2316537
1237654601026044055 148.86741 3.7472698 0.094203845 8.672865
1237654601025847429 148.46832 3.7699676 0.1842821 8.131345
1237654601026043913 148.85867 3.7693492 0.057443723 6.656965
1237671129664061617 177.25284 3.3479432 0.0811133 10.838863
1237671142019235978 177.29121 2.9471514 0.07617836 10.783564
1237651735756865632 179.77182 1.9099249 0.04738384 5.8504257
1237654604787679507 157.42863 3.8616267 0.11567912 4.450521
1237654599958200376 162.37341 3.5537644 0.15217051 6.1837425
1237655498662281396 198.7357 -2.482965 0.14586751 5.5861654
1237674649924468900 170.29814 -0.29383142 0.098306805 10.774585
1237674648850399344 169.55024 -1.0764283 0.18824811 5.051187
1237674602680156415 214.17405 -1.6590438 0.12597749 5.785685
1237655499206099144 214.53935 -1.8547727 0.12389897 3.4899244
1237654880730284097 199.4761 5.2207287 0.09844217 7.518989
1237655125552529622 199.25688 4.9217592 0.0966165 7.955805
1237655125552595166 199.40089 5.0106377 0.11432306 5.064942
1237651737904939138 181.07286 3.5973117 0.2010347 5.056432
1237651752400978070 182.95057 1.3610831 0.12663554 2.954262
1237654029254393988 170.5858 1.9683313 0.14414372 5.1365123
1237654029791199401 170.41179 2.3344677 0.19065006 4.3562007
1237651753469149390 170.22959 2.118163 0.079663455 5.4696302
1237654029254262862 170.28039 1.841795 0.083109766 5.583029
1237654028717457624 170.37417 1.5570742 0.21133809 6.878171
1237654029790806146 169.57884 2.221769 0.15083715 4.3615217
1237666407922270344 38.2374 -0.13155726 0.11046043 2.9886718
1237666407922204788 38.008823 -0.06321092 0.18763544 4.015589
1237663783676805268 37.189453 -0.25244359 0.043435868 4.6988707
1237655124468498528 175.56347 4.1985878 0.09936334 5.2984467
1237654605332414618 175.4591 4.819472 0.12865601 7.8124504
1237651735757717602 181.75967 1.9303615 0.07647816 5.43513
1237655126078914716 175.19538 5.4240426 0.09729343 5.3326144
1237661849863979102 201.15112 42.783951 0.06718906 3.998168
1237651752400322736 181.45255 1.4359755 0.19837622 3.2682543
1237651823246639293 216.8734 4.7797458 0.027530069 23.133516
1237654880737951859 217.03915 4.6385792 0.14415935 5.379857
1237674651536785563 174.28318 0.94462531 0.13361388 5.950157
1237674650463174724 174.56865 0.0018692751 0.1059405 6.9834604
1237671142554665111 175.15946 0.33529191 0.106775284 6.966648
1237671139870310497 177.01176 -0.6844912 0.12115159 3.4684632
1237655499204788459 211.63321 -1.9688491 0.03508639 9.820141
1237654880725237887 187.94296 5.3618201 0.08367232 5.362172
1237648721767366810 179.47847 0.2258091 0.10817818 4.5483813
1237648722304237756 179.4455 0.62863439 0.047551047 5.2557373
1237654880725303428 188.08448 5.321712 0.07858773 6.342732
1237674649391333465 178.90828 -0.7706118 0.06455907 13.6248
1237674649928204326 178.8561 -0.34514751 0.13348916 8.17226
1237651737384648964 219.1024 2.8726595 0.19219995 5.8766885
1237655494909100195 210.89952 -2.1317851 0.024485305 15.373715
1237654879664799856 218.40941 3.6961412 0.03241452 11.597424
1237654879664668773 218.02922 3.686157 0.17000563 5.324937
1237651737905987730 183.57999 3.6883314 0.124384694 5.687415
1237654879664799782 218.38978 3.6914142 0.14593306 3.975688
1237663204919607370 12.423013 0.70057088 0.1991406 4.172483
1237654028716146783 167.48541 1.5017569 0.09766539 5.171816
1237655123937525874 189.12441 3.8936498 0.15110862 6.7996325
1237651752931360818 167.99784 1.6120921 0.11080783 8.906153
1237651753467969636 167.4881 2.0273819 0.06333071 10.017626
1237654879651758229 188.60775 4.4764745 0.13458933 6.9743176
1237651822710161529 217.71731 4.2841684 0.11145386 5.904598
1237651823783968912 217.95027 5.0412452 0.1992657 8.259819
1237655125548073091 188.91085 5.0392741 0.0652255 7.2917147
1237651823247163578 218.11696 4.7654849 0.11141485 8.225181
1237651822710489272 218.47974 4.2477144 0.15502621 5.847295
1237655495442563144 203.10829 -1.8945025 0.079730704 6.114365
1237655500274991306 203.48213 -1.2760497 0.08274832 6.5065355
1237663782590939282 9.5325276 -1.1602623 0.20828366 10.647572
1237654879664668868 218.07139 3.7683762 0.107311584 8.7929325
1237654879664603335 217.92744 3.7749596 0.16644609 5.2572994
1237655495979696242 203.72778 -1.4499999 0.08638482 5.1085215
1237654879665717479 220.56221 3.4843748 0.23336701 1.8796229
1237651822174470445 220.49355 3.6876722 0.064020485 5.0120916
1237657189835866252 10.003063 -0.86278744 0.111223236 7.0314403
1237671956981022863 203.92158 3.6878453 0.16891517 4.751887
1237671956980957384 204.01651 3.7905837 0.081672765 4.060011
1237654668661948515 150.17206 -1.1869507 0.12287388 8.026316
1237671991876911223 204.22732 4.5596952 0.08140239 9.583627
1237651754543546529 171.60874 2.9327247 0.049809977 15.57356
1237651754011263141 182.16828 2.5926879 0.078138195 6.9915714
1237651755085398190 183.04483 3.3577888 0.14750718 5.7365317
1237651754011459680 182.60504 2.6588814 0.14603007 3.7667775
1237651754011459708 182.64284 2.5016521 0.075989306 6.74632
1237651752401830035 184.90115 1.2672448 0.15047096 2.686904
1237651736295833796 184.60514 2.3300277 0.074646175 6.038652
1237651753475440824 184.583 2.1721459 0.07558508 2.3484418
1237648705651343501 184.61576 1.0436781 0.11724703 6.0704937
1237651735222026477 184.42641 1.6532498 0.23890787 5.4517307
1237651736295833748 184.54105 2.4202333 0.1175772 4.059455
1237651735758897282 184.40654 2.0298307 0.12615097 5.7261496
1237651752401436737 183.91001 1.4502349 0.073616885 5.0628285
1237651752401567855 184.20994 1.3606954 0.07458749 4.03567
1237651735758569674 183.72659 1.9161945 0.09870173 3.9671714
1237651735221698683 183.69334 1.5964981 0.0828824 4.4895744
1237651754005889185 169.8927 2.5247968 0.050801817 8.070356
1237651752395866308 171.28526 1.2650803 0.05892936 4.626371
1237651752395604140 170.69376 1.2986803 0.07486598 6.348553
1237674648849744067 168.12061 -1.1090276 0.06450009 4.5472245
1237674649923616995 168.42906 -0.26872196 0.09890231 7.3095827
1237657190908624962 7.7867007 -0.018578246 0.11851991 9.401509
1237657191445495886 7.740493 0.36758556 0.068376556 8.278525
1237651737904545861 180.278 3.5965812 0.09045015 7.849618
1237651755084283987 180.48059 3.3693937 0.08293118 4.2992268
1237651737904742512 180.65996 3.6757896 0.20396908 5.630879
1237663278467973191 7.5789436 0.93768588 0.10811425 6.2752213
1237651736831262786 181.21437 2.7598064 0.1685799 7.7909517
1237651752927297693 158.7579 1.4177339 0.06562824 3.935034
1237651735210688636 158.45404 1.3792711 0.0965956 5.36797
1237651752927166579 158.51132 1.5458719 0.086266525 11.521579
1237651735747428476 158.1646 1.7687333 0.12757617 11.268148
1237674601605628063 212.18364 -1.288628 0.11692801 2.5416653
1237651735747493921 158.29851 1.6318073 0.12771524 5.1001325
1237651753463578759 157.41966 1.9319717 0.04116377 9.226631
1237651753463644311 157.58659 1.8463258 0.09690188 7.000557
1237671990803300516 203.66756 3.8666555 0.08268367 8.736177
1237671992414109780 204.89525 4.0326059 0.17653117 4.2576556
1237671991340368041 204.16627 3.6141309 0.16764668 6.047829
1237671957517893650 204.34682 3.8974267 0.022766534 10.391521
1237671956443758712 203.2393 4.4031796 0.14352985 7.9723916
1237671140406853893 176.33133 -1.0859656 0.12488822 3.8316936
1237671140406919345 176.42859 -1.0684184 0.11826725 3.670702
1237648720684974261 159.71842 -0.51353102 0.13391776 6.456747
1237654669203013744 159.81541 -0.65471634 0.07704032 5.217288
1237654669202817208 159.35356 -0.70439744 0.08277651 5.158515
1237651754005561483 169.13205 2.5740458 0.07400039 5.5050306
1237654030864678961 169.85925 3.2016116 0.02359558 12.664697
1237654669739819119 159.60492 -0.39194134 0.096298665 1.3971621
1237671127515070722 176.9022 -0.43648923 0.116965234 8.664245
1237654669202751663 159.27398 -0.70871552 0.08264595 4.8304453
1237663782596378886 21.89189 -1.25626 0.06728049 12.58564
1237648722842419363 182.42033 1.1728649 0.07774515 21.831266
1237674651003584635 182.64742 0.47193277 0.09757385 3.6457481
1237654880737558756 216.24413 4.5764808 0.11212772 22.12086
1237648720684777700 159.30897 -0.629998 0.16128425 8.897506
1237651752390557790 159.11222 1.0298011 0.119159095 5.753608
1237648722832326752 159.34899 1.1260079 0.10844329 7.463868
1237654881274560684 216.5046 5.0353256 0.112146676 9.018655
1237648705651671130 185.29774 0.98338463 0.17370419 5.319669
1237654605327827076 164.82627 4.6857673 0.09491673 3.86051
1237654601569665145 164.38896 4.7303083 0.17301783 8.477345
1237654600495530056 163.44946 3.9083163 0.09219377 13.019028
1237654599958855775 163.92412 3.4301618 0.05816289 3.1656466
1237654606401372275 164.34187 5.3851785 0.07107445 5.473642
1237654602106470635 164.26216 5.2450272 0.053616658 6.099892
1237654605864436019 164.28419 4.9179802 0.11178794 4.9544916
1237654028718047435 171.70167 1.4268054 0.12888184 6.703051
1237671266572894315 191.28398 5.583897 0.1810665 7.570236
1237648704577929251 185.37936 0.086909262 0.10722307 3.7812648
1237648720158589127 183.60215 -0.98835784 0.12144477 6.3663573
1237648705651671148 185.31027 0.85104722 0.09898051 3.8849206
1237648722306924665 185.61153 0.8379317 0.09861849 5.7964473
1237648703505236101 187.69428 -0.77942576 0.1396118 5.1008496
1237671992951111931 205.54901 3.8510068 0.15770091 5.2334886
1237648720695263367 183.13367 -0.60303763 0.18835695 5.1172733
1237674649929973864 182.90538 -0.31005802 0.11692629 5.543341
1237654881269645460 205.20817 5.4162913 0.03841239 11.234408
1237655495444791450 208.21018 -1.747366 0.09125467 5.3082123
1237651754549575849 185.51472 3.1286025 0.25638834 5.894718
1237651736832901266 185.04089 2.8040563 0.14012164 4.4376235
1237651754012573872 185.19942 2.6609761 0.1591271 7.177248
1237655494908051535 208.48712 -2.1652663 0.14905973 6.6919765
1237651737370034349 185.67641 3.1418169 0.023084085 12.323387
1237650371025633499 195.58273 -2.0411392 0.08437574 9.263461
1237651754012770376 185.52383 2.666323 0.19357426 8.042009
1237651735222812765 186.16121 1.5452738 0.025577448 9.447637
1237651735759552633 185.93669 1.9974114 0.18414272 3.5439818
1237654880732971230 205.68177 5.0756148 0.13648346 6.2196865
1237651752939094131 185.72572 1.818409 0.074739955 4.235931
1237651737370296513 186.24771 3.2046526 0.077782094 2.577455
1237651754013032615 186.23373 2.6370466 0.050205622 6.798451
1237651735759356054 185.47233 2.0674221 0.123576514 5.893578
1237651736296030399 185.08883 2.3661868 0.22737339 3.8505964
1237664814988525790 205.83929 4.6348183 0.1376132 5.541534
1237651823248343312 220.86993 4.6727841 0.11410934 4.434943
1237663783663108378 5.9554307 -0.30110228 0.042766366 9.254141
1237651823248474203 221.02907 4.6207077 0.12204184 3.585843
1237671141480530207 175.62544 -0.94284696 0.1308341 4.9166355
1237651821639106717 223.86545 3.1138979 0.15390487 4.4357705
1237651823244869823 212.85507 4.9719974 0.0559913 12.078503
1237663783663632431 7.0855252 -0.21784886 0.061258085 24.678589
1237671990269313242 205.89463 -2.3705308 0.12819435 8.162746
1237648704577273992 183.86436 0.019199327 0.1002423 5.1886544
1237654879126421581 214.99706 3.4308891 0.13565868 4.436178
1237651821098172532 214.53671 3.2521075 0.07812991 15.115963
1237648721232527570 184.15595 -0.077732588 0.1242831 3.3383665
1237663783663698038 7.2136666 -0.28599027 0.05953614 10.53805
1237663716018487434 9.4223416 0.48521802 0.1505782 3.305615
1237663782598213729 26.121537 -1.1798091 0.060449284 8.610353
1237674604291490007 216.18113 -1.6416055 0.09125673 5.297838
1237655499745263841 219.82751 -1.3069015 0.13837636 5.6189475
1237648720691658956 175.02858 -0.46584526 0.075434275 4.6150227
1237651752403140759 187.83515 1.2718021 0.19575925 8.554874
1237651736296947857 187.13318 2.4594241 0.15800954 5.7848883
1237651737370820746 187.41881 3.2990469 0.084965095 7.3821197
1237651736834080882 187.6686 2.8993672 0.07787139 3.248398
1237654881268203592 201.86417 5.5995989 0.07501959 4.2976794
1237655498672111721 221.20873 -2.0400455 0.10423559 12.20875
1237663783663763634 7.3534382 -0.28338404 0.1295075 2.9904363
1237663783663894758 7.728816 -0.32829167 0.1218208 4.407771
1237657189834752083 7.5121089 -0.88515402 0.059826262 5.068894
1237674649926566033 175.07213 -0.26202946 0.12453165 3.7535524
1237674648852365392 174.07403 -1.2523608 0.14200169 5.808788
1237651822175453384 222.67033 3.5833569 0.124690145 8.615894
1237651822175453341 222.64712 3.7444155 0.11585878 2.8033025
1237648720159309954 185.30393 -0.86424932 0.03944389 13.007118
1237648720696246468 185.42149 -0.52643305 0.15675575 3.7796423
1237674649926303949 174.54059 -0.29751277 0.076453544 3.644378
1237663783664091292 8.1287825 -0.41115722 0.081241034 4.909351
1237648721233182854 185.5731 -0.12904833 0.1720798 2.5708392
1237651822174797954 221.14703 3.6397963 0.21375509 5.2547264
1237648720696049700 184.99225 -0.59183355 0.15495059 1.9841566
1237654879665979688 221.15892 3.5726864 0.064772464 7.155506
1237648704040861791 184.83689 -0.24152164 0.050435454 5.1662517
1237648704040796231 184.66762 -0.25645407 0.07977457 7.9914484
1237648721232724052 184.6113 -0.13056241 0.05048371 3.7007174
1237655498664575150 203.92116 -2.3768303 0.26570153 3.9410095
1237651822171717726 214.11766 4.0856304 0.14004448 5.3408666
1237654880199508099 213.46566 4.3691597 0.14485805 5.209771
1237648720696508630 186.0702 -0.46458221 0.15650316 4.051402
1237651822708326600 213.56235 4.5130057 0.07607796 3.4871807
1237648722284052865 133.40601 0.73600722 0.04094305 8.5504
1237650795677417839 133.05747 -0.38093355 0.15155827 4.6638885
1237654881277772013 223.90187 4.6191252 0.12880553 3.8409636
1237654881277903145 224.18869 4.5206382 0.056070678 4.91789
1237671958054043856 204.13978 5.52401 0.11731708 4.488589
1237671991339647231 203.50888 5.1256993 0.08167703 9.706562
1237671991339712580 203.72714 5.0416843 0.14466025 6.4761844
1237671958054174807 204.21253 5.3429841 0.1639242 2.7044635
1237671957517500431 204.05076 4.7400901 0.034289338 7.1693535
1237671992950390898 204.75075 5.4217135 0.2017351 4.803177
1237651735748870216 161.45709 1.7231663 0.11840042 8.590966
1237654671351021736 161.04038 1.0073605 0.18329601 4.771079
1237651736285675654 161.32253 2.0987935 0.10550823 7.382876
1237651735748739269 161.18095 1.7112539 0.112166695 5.2939167
1237651753465086189 160.91369 1.9259287 0.075051755 4.2807837
1237651735748542605 160.78642 1.7191665 0.0939224 3.441458
1237651752928280661 160.97033 1.4965215 0.105547495 3.6595848
1237651735748542545 160.71441 1.7363359 0.08518236 5.2306366
1237651752928084130 160.60615 1.5674232 0.06728927 6.714612
1237648722832785590 160.45719 1.2369422 0.06379006 8.948247
1237654880740835563 223.68177 4.1976382 0.1284054 4.9169383
1237648721222172839 160.48225 -0.0034970159 0.11316575 7.5800967
1237648721746526593 131.90748 0.2102039 0.16188185 6.6223583
1237663277929332924 3.615442 0.55561203 0.23105416 5.1305375
1237671129127387242 177.75457 3.5577773 0.12773538 5.279311
1237648722295980041 160.53344 0.80206065 0.16468346 4.969843
1237648722833047790 161.11911 1.0830383 0.11877409 5.493085
1237654671351087258 161.18386 0.90115902 0.11384297 5.051012
1237648721759305923 161.10902 0.28536079 0.15022375 4.783381
1237650762934780136 196.82238 -1.4673728 0.080075964 5.7428393
1237650371026354447 197.30583 -2.0911954 0.112549655 8.163254
1237650761861169291 197.147 -2.3385681 0.113949426 7.89915
1237650762398105703 197.2222 -1.997057 0.11351194 7.6156025
1237654604249628852 154.75639 3.360568 0.03252297 4.619313
1237654601028468899 154.41318 4.0393426 0.161416 5.372472
1237655125556592835 208.54653 4.7247022 0.11884572 2.4609075
1237655126630596747 209.06327 5.4334032 0.079318516 6.0068445
1237662266461519947 223.39095 4.8512424 0.119442664 7.1600413
1237651822712586284 223.33739 3.9669584 0.06836974 7.245268
1237651823249522990 223.53114 4.4714217 0.14067996 4.3569326
1237674603750031641 207.5083 4.1484726 0.07325784 9.754043
1237674603213291725 207.47977 3.5628214 0.13639298 9.936588
1237648721767170207 178.98322 0.21947434 0.07916196 4.94777
1237648721230364701 179.08787 -0.028246808 0.16930088 9.649515
1237654601032794209 164.34015 4.420337 0.055763926 13.486134
1237671140408754312 178.53867 2.6375054 0.2106485 3.908368
1237671140408885262 178.53982 2.8804842 0.104739025 5.5599093
1237651822171062471 212.71043 4.1111897 0.075824894 8.263861
1237654881272987894 212.9277 5.1985222 0.09094216 10.205304
1237654881273053366 213.07678 5.0860838 0.13508362 6.128292
1237651823245066396 213.26075 5.0197941 0.09370579 8.077456
1237663278464696465 0.218817 0.905123 0.1022647 2.6879356
1237657192516026501 0.47055 1.188732 0.23870903 5.8494883
1237655495982252056 209.53665 -1.2738486 0.14616935 4.387631
1237655499740872871 209.81937 -1.6340743 0.07520906 7.5403843
1237663277928218827 1.029211 0.48801199 0.08536176 4.099049
1237663782588645755 4.2504182 -1.180109 0.15560466 3.9585922
1237654880192823354 198.11623 4.8486582 0.07142538 6.0307016
1237654880192757825 197.94627 4.7118333 0.04723804 4.5810976
1237655125014872117 197.35685 4.4960354 0.04656732 8.555802
1237655126631186501 210.41053 5.4713518 0.19629231 5.6134214
1237671266034450477 191.41657 1.9681464 0.12440302 8.375336
1237671990806249678 206.48154 -2.2061204 0.0850229 10.561159
1237671764250460253 191.26637 1.7326276 0.13632448 4.747528
1237657190908035129 6.45622 -0.20397 0.16182403 3.8939514
1237657192517271761 3.28664 1.10417 0.14827885 4.2204494
1237654604239667510 131.94316 1.9678924 0.05929436 4.3187313
1237653664714260592 132.39557 1.4367899 0.08741192 7.464213
1237663278464172187 358.98956 1.019428 0.14826299 4.6574926
1237671764787331270 190.78598 1.7288116 0.092366874 4.93389
1237666408441774312 358.52364 0.30271101 0.12472684 2.3166347
1237671267108126846 190.72679 1.9083085 0.106651 4.314289
1237648704042958971 189.60691 -0.23740244 0.15128654 3.765895
1237648720160882889 188.88326 -0.94657774 0.14391313 4.44115
1237655125018869899 206.52193 4.2385162 0.08036245 3.154855
1237648704042827802 189.34492 -0.27219947 0.20185737 4.8280606
1237648722283463138 132.04094 0.70810927 0.10984938 6.210734
1237650796750569719 131.68838 0.45861847 0.11020079 3.3306475
1237648721746460995 131.63432 0.30745616 0.13020562 9.803253
1237655495979892935 204.21324 -1.3238691 0.084461845 4.2632627
